Actual,Predicted
2366,3976.4387
1855,2088.5554
6765,6317.747
6070,4497.4414
2023,2120.4622
3616,2265.5557
1036,3684.2595
2664,2832.9146
1636,2389.155
7185,4299.351
2156,2357.7144
2715,1717.682
2239,1402.6996
2557,2179.0242
936,2582.453
542,1745.5984
2030,5190.4106
3496,2279.3745
7082,7734.315
6723,5139.271
2890,4417.847
1303,1953.6632
1743,3441.396
725,1755.3462
1259,2111.435
1306,1884.3247
2180,2348.7063
3212,4727.7197
5308,3006.6262
470,3324.3193
4015,3294.2751
1572,2512.2244
1780,2509.5144
5222,3099.3264
305,1032.772
10159,7621.9
799,1469.8711
3713,2134.1536
2070,2782.8374
1275,2126.09
4522,4215.918
1725,2678.1707
2886,3295.075
658,1775.7313
4916,2330.571
1318,1326.1276
9876,5495.4956
5857,4240.869
286,1911.012
2399,2067.655
1830,3312.0183
1116,1430.1549
1030,1589.1099
1813,1969.4053
3590,3983.6404
2231,2897.347
1113,2074.7449
2191,3428.084
1696,1618.4197
834,2187.8948
1266,1832.0471
3054,2645.1328
6159,5708.5317
403,2078.3994
1392,2139.204
6514,4218.3184
1433,2972.5063
3349,2390.8936
6569,4453.881
7987,7210.785
541,3901.3184
679,2689.9636
7974,4652.7383
11998,6021.493
8568,6388.271
6155,4801.615
1804,2139.5532
4662,3369.5361
705,1514.8844
470,1234.6349
2246,4370.7563
5079,4276.859
7024,4089.0464
6889,4147.165
11700,8965.696
851,2410.4197
7547,4078.4348
3208,2461.4429
4976,3064.1475
571,1865.967
1376,2915.6577
1391,2403.728
2094,2421.8765
8118,7260.323
4627,2545.2585
5376,5128.0034
2294,1454.056
3295,3547.9297
5331,3233.5996
9553,8608.152
2684,2810.519
4473,3968.2683
2581,3992.2405
10931,8424.409
3338,5064.2793
1958,2412.1526
12077,8297.084
4961,3923.2437
6835,5246.1597
3097,2744.3657
6904,5685.199
727,2194.8047
821,1768.8494
7444,4444.523
3746,2649.8914
1621,2026.9142
1469,1692.8708
4864,5047.85
2119,3283.725
1644,3271.776
1178,4154.8896
10087,4667.173
1033,2257.9304
7065,6475.689
1666,2881.2256
8913,4597.887
706,2475.1929
793,1353.0001
1746,2030.7299
5982,1959.5887
2765,2092.9194
8091,5285.391
8135,4745.466
830,1946.707
4383,4490.2847
1756,2564.6052
4790,4437.6587
700,1445.2593
4258,2963.7422
894,2690.782
10363,8771.542
2727,1859.632
2534,1642.5427
1427,2609.5923
4233,3828.7668
3699,3038.811
2027,2277.3003
4888,2833.5996
2968,4520.573
5724,3677.133
1312,2284.2495
2642,2591.6343
298,1586.7815
1834,2431.6882
