Actual,Predicted
4485,4161.06
3648,3630.94
2454,2734.9
3735,3723.45
4944,4582.04
892,842.4
1,0.82
552,881.99
1828,1679.56
2723,2715.86
2588,2055.98
682,850.74
2175,2660.31
2298,2436.81
2800,2862.4
0,0.08
3841,3414.19
1455,1746.67
4921,4869.86
11437,9160.57
634,660.48
324,284.21
3627,3885.87
1037,891.14
8048,7004.8
3,2.33
5477,5426.56
10548,8553.06
0,0.02
7375,6936.86
1373,1751.71
1,0.97
220,216.24
2795,2723.78
26,20.58
693,1102.99
1469,1393.31
4820,4689.11
271,238.54
3812,3951.41
1295,1332.01
0,0.0
220,248.85
961,956.8
3431,3173.64
24,17.53
28,31.77
1,1.27
1291,2320.57
1317,1879.18
1,4.28
3581,3987.17
1,0.99
985,1304.21
0,0.08
910,1445.17
6836,6544.04
0,0.1
2065,2664.16
1,1.02
2682,2844.78
0,0.48
2031,2295.53
2463,2450.04
95,69.66
9270,9183.88
0,0.06
189,192.34
2587,2412.98
8475,8470.88
0,0.02
1,0.95
3132,2234.64
2778,2587.78
0,0.0
1068,1138.2
1513,1688.9
231,224.8
2114,1850.02
2101,2350.49
2,0.68
524,401.91
3512,3113.25
5480,5056.14
5363,4408.13
4961,4991.21
3945,3552.18
1956,1763.37
871,967.46
2752,2406.35
2107,1882.51
3789,3724.13
64,128.63
2296,2185.19
1134,1502.01
2835,2725.51
2732,3149.64
0,0.0
3295,3710.72
271,289.76
2604,2434.27
6882,7393.11
0,0.02
777,1161.62
2588,2498.51
14,15.48
2665,2218.3
1916,2403.04
1908,2100.28
24,28.47
5600,5316.85
2293,2268.19
2287,2398.81
6276,4239.44
4159,2777.17
5440,4993.71
2315,2690.02
3681,3169.08
956,1200.33
0,0.98
0,0.61
1071,1412.98
8764,7863.93
480,423.54
1479,1420.57
3160,2900.8
10912,10621.61
1472,1628.12
1120,544.14
39,42.34
0,0.1
3608,3657.81
0,0.04
1572,1419.03
537,2190.75
2195,2203.19
1838,1906.31
2913,2381.47
1987,2111.6
15,25.97
7482,6705.03
1725,1521.26
2489,3101.94
1202,1142.6
299,298.06
199,210.77
4405,4398.45
4605,4040.19
1750,1982.54
4,4.36
6733,6663.92
3872,3806.87
921,1759.78
3879,3634.81
1888,2026.36
1041,1891.24
8,11.86
1300,2156.12
460,580.08
5,5.06
2444,2189.86
77,81.07
10432,10365.92
1389,1748.34
2444,2619.28
948,1204.75
674,791.46
1350,1483.2
593,873.55
7385,5591.78
2898,2694.89
2537,2414.02
1705,2148.8
8223,8063.59
5009,4362.02
4060,3483.38
991,1005.32
40,41.04
1805,1783.56
822,578.48
2149,2000.37
320,1589.53
4040,3926.32
563,1476.52
0,0.02
3306,3341.44
358,543.88
970,1221.24
1,0.91
747,465.1
2538,2321.0
0,1.04
3397,3261.31
1432,1035.41
0,0.03
3427,3405.38
10247,9446.95
2223,1825.9
2659,3146.83
1711,1828.68
518,785.7
1,0.97
235,303.54
4608,3328.89
6030,6521.95
6704,5667.2
10817,10074.11
2520,3109.78
2767,2471.38
1036,1305.31
1139,1226.09
3076,2847.79
1886,1889.38
2315,2596.49
806,1028.47
1045,1786.01
0,0.06
3707,3391.3
1,0.92
1084,1689.71
1809,1971.77
64,123.5
0,1.34
7457,7118.1
186,311.26
4228,4005.64
2450,1910.51
0,0.1
1503,2084.34
7794,7162.89
0,0.0
0,2.63
3406,2416.56
4,2.27
2759,2641.91
0,0.07
172,818.96
1,1.04
6834,5475.76
2344,3093.25
4245,4250.78
31,32.97
2901,3057.26
3,3.41
6045,5250.53
2385,2175.24
2887,3183.47
0,0.33
256,528.69
8805,7874.03
1412,1413.1
282,285.61
1484,1412.78
1991,2132.31
4268,3801.64
4232,4192.46
2847,2800.44
4554,4760.52
856,904.83
2562,2532.91
201,781.53
622,562.66
0,0.87
2201,2013.31
842,860.97
5737,7153.74
0,0.0
654,801.76
1099,1537.97
8215,7182.26
6,2.75
0,0.0
282,259.61
2103,2130.96
58,76.63
1,1.0
1,1.12
1089,995.63
58,100.24
1955,2191.06
569,608.64
1489,1214.9
2449,3110.1
0,1.72
325,325.83
2335,2153.45
3,2.24
0,0.0
6852,6769.96
0,0.59
248,531.72
220,544.72
2111,3007.2
304,271.61
313,457.74
4482,3965.26
7810,8893.49
3716,3660.92
1452,1594.53
706,988.34
0,0.96
4233,4549.46
7481,6631.97
2303,1936.7
1141,947.86
2323,2610.25
3572,3895.04
1967,1832.58
6872,6062.19
30,29.68
9855,9200.2
909,1408.17
911,1489.67
2,0.02
1426,1492.69
0,0.0
40,80.92
1758,1838.71
3044,4741.45
1793,1780.76
1,1.0
54,64.8
4386,5202.37
2324,2127.49
48,38.39
6127,5341.93
16,17.36
11430,10942.66
2172,1724.34
2028,2173.81
109,109.69
11298,10507.11
4390,3736.25
1066,1101.98
1123,1315.34
1427,1110.47
6537,5505.32
809,781.79
2729,2705.2
6670,6504.4
6770,6648.47
6237,6665.44
695,635.56
190,235.94
3274,3187.64
696,783.36
1042,1048.67
3353,3297.57
6407,5712.5
825,881.49
3,2.45
30,29.61
1943,1924.41
2890,2825.18
2812,2308.89
1091,1032.12
2079,2483.5
1511,1438.91
357,364.68
2747,2848.63
4767,4439.38
422,340.73
79,76.26
5859,4041.36
3467,3146.88
4310,4197.31
2075,1805.93
1860,2260.13
464,612.14
2797,2795.73
6766,7213.77
1679,1539.74
379,251.07
1238,1098.62
1605,1813.57
2343,2482.52
1341,1329.3
3184,2747.76
2580,2298.84
1292,1442.15
1480,2313.21
22,37.84
3,1.81
1960,1950.32
5858,4972.05
2827,2147.28
5834,5781.05
2222,1931.01
3674,3673.55
2738,2594.46
2178,2308.97
10429,9761.28
2091,2105.59
9222,5782.63
3026,2690.13
1191,882.81
20,43.04
8574,9240.97
1303,1383.1
5399,5626.96
1,0.38
1,0.95
4319,4821.7
441,676.76
850,735.17
1978,2190.04
3050,3028.09
264,246.01
3112,3202.96
6917,6824.68
2313,1623.04
2854,3497.12
3207,2622.81
0,0.27
184,184.41
4735,4609.2
4575,4624.6
2513,2262.82
0,0.0
2,1.59
3880,3724.38
11205,10697.97
1,1.11
2429,2847.16
3803,3873.9
1,0.62
1403,1159.39
3966,3739.39
4186,4229.73
1,0.69
3819,3723.65
1,2.1
0,0.23
7793,6723.2
459,512.98
3072,3434.43
1040,981.31
754,943.88
253,493.53
1733,1684.04
1089,1427.6
199,656.96
3792,3090.84
1,1.0
0,0.04
2624,2858.87
0,0.02
1138,1238.6
2615,2438.44
3720,3719.37
3041,2630.78
1449,1576.66
8232,6546.19
4046,4032.93
2429,2874.25
356,418.55
6249,5467.29
437,609.13
1,1.0
1064,1416.86
0,0.01
1385,1336.24
2933,3201.83
1246,1512.35
4887,4586.87
4569,4063.55
1632,2284.98
2456,2407.81
2820,2768.37
3175,3210.09
5228,5177.63
1,2.01
1038,1549.06
1773,2024.2
737,1309.57
0,0.56
3889,4189.25
792,1360.13
24,23.09
2375,3103.07
2587,2362.36
146,286.03
1609,2326.42
11271,9547.1
0,0.22
7378,7042.53
1043,1215.52
4261,2299.71
1920,2203.59
2059,1804.76
43,29.94
324,286.08
1188,1798.69
2337,2484.02
0,0.05
1823,1857.45
1379,1675.79
1,1.06
2491,2757.84
1482,1407.79
1832,2101.09
2214,1642.84
1276,1366.44
969,2169.46
1432,1528.34
10001,9692.45
1,1.03
6187,6473.09
1487,1488.04
1973,1291.9
2119,2112.1
3508,3503.24
1205,1374.99
252,232.72
946,832.74
1592,2042.93
3620,3598.55
1206,1545.74
180,241.41
4589,4607.07
2395,2423.96
3768,3945.78
301,293.03
1102,1202.78
5232,5677.9
4280,4163.97
3945,4037.29
1668,1856.95
6847,5907.17
32,25.46
4754,4434.69
1956,1786.97
991,1182.57
2200,2493.17
3656,4045.63
3000,3070.83
1168,1673.73
5,20.07
8056,8114.23
4206,4193.01
8,9.03
4370,3906.42
388,426.54
43,46.65
348,571.34
703,815.56
734,844.19
1472,1205.81
806,1070.44
0,0.01
0,0.05
3181,2845.7
1729,2182.06
2624,2277.99
1649,1412.13
138,129.05
3499,3336.6
2761,2438.85
229,516.49
34,92.07
5096,4560.07
442,646.61
1632,1388.25
0,0.01
4926,5010.28
0,0.0
833,895.88
2012,2092.18
374,378.98
1561,1869.6
3422,3384.0
3801,3536.26
2811,2831.25
1698,1853.97
246,830.72
2199,2131.79
605,788.35
0,0.03
39,36.6
4662,5184.01
2905,3139.9
1,0.99
3770,3749.9
2984,2742.3
2659,2802.28
303,473.2
4042,3501.35
2118,2130.54
0,0.03
727,1706.44
3362,3149.05
1916,1678.44
0,0.03
4266,4161.15
4030,4833.37
14,21.84
1062,1228.62
3429,3852.89
2025,2111.43
2550,2018.33
1,1.0
3580,3950.61
9175,9200.73
6080,9199.59
636,891.28
8698,8676.71
21,11.52
474,280.35
381,427.74
2888,2997.63
7026,7279.6
1036,1486.41
1047,746.66
2284,2120.59
0,0.3
7391,6754.47
1846,1911.56
126,334.97
1714,1789.32
5526,5519.52
4090,3612.55
1848,1759.44
286,546.01
625,871.66
4871,5285.83
1865,1807.01
2696,2979.25
7195,7364.47
353,1025.03
528,474.62
929,765.28
3557,2876.5
0,0.61
0,0.01
3990,3820.43
80,86.81
10252,10052.63
516,370.73
2928,2849.66
2078,2278.25
1447,1988.23
2215,2202.08
0,0.0
47,58.83
361,345.9
3762,3604.16
2660,3285.69
1,0.99
4,5.43
1780,1811.1
2540,2919.65
2200,2175.95
1078,1612.42
400,419.31
168,102.91
1050,1308.48
0,0.03
439,285.39
2393,3103.8
1128,1094.06
584,633.83
1,0.74
0,0.54
0,1.97
9828,9677.6
1,1.0
2299,2589.14
2684,2147.48
3491,3279.36
2695,2512.6
16,15.72
1308,1395.91
3340,2886.07
2484,2014.58
2709,2423.62
2014,2105.03
4319,4201.39
1122,1406.44
2748,2536.19
1864,1876.38
1,1.0
3394,3212.67
2541,2668.1
39,68.61
1265,1304.47
10069,9474.32
2971,2635.5
924,915.58
1336,1235.12
2747,2406.86
864,854.26
1619,1755.55
1625,1875.91
352,723.95
4514,4074.96
551,637.22
5707,5100.76
11523,10195.75
3027,2487.3
0,0.02
2009,1917.24
2098,1757.63
2284,1828.76
4348,4187.66
0,0.01
7376,7359.91
4835,4614.69
1359,1540.34
2168,2965.05
2,0.4
2,2.68
3713,3935.83
1,0.07
11390,11373.47
3101,3273.25
1028,1149.6
1320,1363.22
822,1038.85
0,1.55
2821,3090.4
3063,2827.48
10087,7224.79
4205,4218.36
0,0.04
926,1020.68
7066,7070.35
1,1.15
0,0.0
3267,3333.52
822,928.96
1583,2725.02
46,35.42
1,1.17
1604,1686.71
10736,10345.32
11695,9914.64
3833,3554.14
727,1145.23
3396,2359.8
2038,2038.65
924,1631.08
980,631.06
311,323.2
11633,9557.2
9296,5951.16
3390,3545.68
10777,10410.64
142,91.56
3320,3058.62
40,79.18
3130,3054.47
2614,2532.5
0,0.72
1806,1776.19
3172,3201.13
4097,4041.41
0,0.22
4014,4542.53
7171,7078.3
1760,2047.13
2964,3064.75
4654,3904.63
1,0.02
1336,2704.78
0,0.09
3357,3114.63
4584,4176.24
851,804.43
3,3.43
485,705.06
0,0.01
0,0.92
378,391.29
3267,3278.48
409,1481.88
2849,3173.91
0,0.28
2640,2829.03
402,534.01
3251,3872.54
5158,4250.18
4095,3222.57
0,0.0
565,688.42
1151,1409.4
659,779.71
993,1733.05
166,199.43
3228,4304.41
1281,1497.93
329,514.62
288,256.78
216,209.81
5918,4815.32
2775,2566.71
4338,3939.8
1365,1425.01
311,372.22
754,1281.47
1769,1327.06
1,0.69
2631,3017.01
11695,9042.64
1303,1617.87
1791,1897.21
1,0.9
32,28.21
12,18.62
306,1416.71
0,0.01
3715,4013.8
1875,1377.39
1325,1379.31
1728,1824.05
1324,1390.19
1421,1576.67
1509,1737.63
34,34.34
6080,7850.13
4200,4115.62
663,621.05
3024,3348.14
4065,3289.31
3571,3700.57
2519,2369.95
8898,8932.61
682,759.25
1,0.92
2135,2092.78
2755,2599.64
2517,2295.94
4070,4000.24
0,0.0
1621,1996.19
4600,4325.01
3390,3267.3
1088,1401.29
2285,2754.93
2474,2689.33
6006,4007.74
1757,1931.21
8867,8736.58
2653,2579.23
2415,2223.44
1960,1810.13
2070,2252.05
4229,4021.97
7939,7302.74
886,1699.25
8507,8317.79
330,469.41
3247,3617.61
4277,3927.9
1,1.51
2062,2134.14
823,1197.85
2420,2237.78
2715,2517.83
2526,3046.83
908,1122.0
0,0.46
0,0.84
2767,1863.08
2224,2573.87
260,508.17
1018,2709.61
652,2665.04
1164,1155.0
4187,3895.97
0,0.2
1629,1727.94
3724,2614.48
1904,2334.11
981,895.96
225,225.75
826,1660.52
2682,2314.81
1312,1648.39
4034,3494.46
2499,2735.58
0,0.01
3797,4101.43
31,44.83
4207,3783.43
2108,1899.75
5048,3889.42
2487,2110.92
3121,3616.93
2281,1282.53
635,2525.67
3847,3728.0
3088,3209.05
1435,1648.23
1023,1615.39
1520,1809.33
1102,916.53
2371,2231.71
334,423.58
878,453.33
3654,3501.71
2959,2939.69
330,707.63
1,0.29
35,30.07
586,533.77
0,0.2
7316,6392.84
6581,4531.29
0,0.0
13,13.68
1009,1152.17
0,0.64
2767,2815.77
7,9.93
4162,4764.34
9093,9317.47
3944,3796.11
3295,3403.73
1725,2550.69
1570,1895.91
2684,2486.12
4157,3751.35
3,0.68
142,143.51
807,1281.03
0,0.74
2440,2845.09
335,407.01
0,0.0
2825,2865.64
2029,1723.51
0,0.05
3434,2694.05
1755,1474.73
1451,2710.66
321,536.5
3590,3263.63
1,1.29
2,1.74
257,235.69
176,177.78
1,0.58
10179,9283.92
1780,1960.9
10085,10021.55
1,2.81
3,4.06
829,1293.39
255,945.28
1376,799.24
2938,3106.88
1021,1199.64
543,389.92
8477,6912.93
3093,3529.52
3531,3752.11
5409,4506.54
2315,3411.39
2221,2354.84
5124,4964.71
1,0.98
0,0.08
522,605.05
8914,7030.04
1109,1641.2
55,59.66
3237,3154.22
4066,3701.11
0,0.31
1817,1801.17
0,0.06
597,541.84
7496,7536.41
3442,3075.13
2171,2055.96
3154,3138.49
257,229.24
3002,2859.62
1,0.75
341,470.9
4322,4229.71
8368,9349.69
2637,2558.95
4961,5924.78
2213,2186.58
1256,1348.5
0,0.0
3371,2685.98
