timestamp,Date and Hour,Date,StartHour,EndHour,Source,Production,dayOfYear,dayName,monthName,GHI,DNI,Wind_Speed_2m,Wind_Direction_2m,Temp_2m,RH_2m,Pressure,wind_speed_50m,wind_direction_50m,temp_50m,density_VT,pressure_VT,ri_number,rh_50m,rmol_VT
7/1/2020 6:00,2020-07-01 06:00:00+02:00,7/1/2020,6:00:00,7:00:00,Solar,33,183,Wednesday,July,183,547,1.7,221,20.8,69.61,977,12.6,1,14.3,1.14,939.9,0.04,79.9,0.0007
6/14/2020 7:00,2020-06-14 07:00:00+02:00,6/14/2020,7:00:00,8:00:00,Solar,311,166,Sunday,June,375,702,3.2,339,14.7,81.12,982,9.4,314,4.8,1.07,853.4,0.03,100,-0.0016
10/7/2020 5:00,2020-10-07 05:00:00+02:00,10/7/2020,5:00:00,6:00:00,Solar,0,281,Wednesday,October,0,0,1,284,9.4,91,981,3.8,8,9.6,1.16,939.1,7.79,84.4,0.039
7/20/2020 16:00,2020-07-20 16:00:00+02:00,7/20/2020,16:00:00,17:00:00,Wind,2281,202,Monday,July,587,779,1.7,93,32.7,28.05,980,5.8,218,24,1.1,941.1,-1.31,63.1,-0.012
7/1/2020 9:00,2020-07-01 09:00:00+02:00,7/1/2020,9:00:00,10:00:00,Solar,1456,183,Wednesday,July,685,838,2.4,217,27.3,51.28,976,5.9,239,17.2,1.02,852.8,-0.71,70.9,-0.0112
7/1/2020 9:00,2020-07-01 09:00:00+02:00,7/1/2020,9:00:00,10:00:00,Solar,1456,183,Wednesday,July,685,838,2.4,217,27.3,51.28,976,13.4,2,19.1,1.12,938.3,0.19,51.4,0.0016
6/14/2020 8:00,2020-06-14 08:00:00+02:00,6/14/2020,8:00:00,9:00:00,Solar,954,166,Sunday,June,553,802,3.3,342,16.3,73.36,982,9.6,316,5.6,1.07,853.6,-0.18,96.7,-0.0041
10/7/2020 6:00,2020-10-07 06:00:00+02:00,10/7/2020,6:00:00,7:00:00,Solar,0,281,Wednesday,October,0,0,1,291,9.4,90.33,982,6.6,353,8.8,1.16,939.2,0.9,86.6,0.0173
7/20/2020 20:00,2020-07-20 20:00:00+02:00,7/20/2020,20:00:00,21:00:00,Wind,3431,202,Monday,July,0,0,0.8,140,25.9,51.61,981,4.1,15,21.4,1.11,939.3,1.65,46.2,0.0198
7/20/2020 20:00,2020-07-20 20:00:00+02:00,7/20/2020,20:00:00,21:00:00,Wind,3431,202,Monday,July,0,0,0.8,140,25.9,51.61,981,7.1,217,21.7,1.11,941.1,0.24,88.2,0.0021
7/1/2020 12:00,2020-07-01 12:00:00+02:00,7/1/2020,12:00:00,13:00:00,Solar,2490,183,Wednesday,July,791,554,2.2,207,30.4,43.21,976,4.8,254,19.1,1.02,853.3,-3.15,66.9,-0.0229
6/14/2020 10:00,2020-06-14 10:00:00+02:00,6/14/2020,10:00:00,11:00:00,Solar,2549,166,Sunday,June,844,906,3.1,342,19.3,58.84,982,9.1,307,6,1.07,853.5,0.07,100,0.0009
6/14/2020 10:00,2020-06-14 10:00:00+02:00,6/14/2020,10:00:00,11:00:00,Solar,2549,166,Sunday,June,844,906,3.1,342,19.3,58.84,982,10.1,318,7.4,1.06,854,-0.46,86.8,-0.0065
10/7/2020 7:00,2020-10-07 07:00:00+02:00,10/7/2020,7:00:00,8:00:00,Solar,0,281,Wednesday,October,4,0,1.5,301,10.4,85.03,983,9.8,351,8.4,1.16,939.3,0.23,87.4,0.0039
7/21/2020 3:00,2020-07-21 03:00:00+02:00,7/21/2020,3:00:00,4:00:00,Wind,4539,203,Tuesday,July,0,0,1.3,197,20.1,69.99,983,6.9,240,17.6,1.13,942.1,0.33,91.7,0.0048
7/1/2020 14:00,2020-07-01 14:00:00+02:00,7/1/2020,14:00:00,15:00:00,Solar,2418,183,Wednesday,July,854,868,2.4,195,31.1,41.99,975,4.3,261,19.9,1.01,853.3,-4.9,66.6,-0.0231
6/14/2020 19:00,2020-06-14 19:00:00+02:00,6/14/2020,19:00:00,20:00:00,Solar,878,166,Sunday,June,6,0,1.6,347,16.8,74.46,982,7.2,349,10,1.05,854.6,-0.35,90.3,-0.0044
10/7/2020 10:00,2020-10-07 10:00:00+02:00,10/7/2020,10:00:00,11:00:00,Solar,1426,281,Wednesday,October,108,0,3.2,318,14.1,69.92,984,4,262,12.4,1.14,937.4,-0.41,76.8,0.0504
10/7/2020 10:00,2020-10-07 10:00:00+02:00,10/7/2020,10:00:00,11:00:00,Solar,1426,281,Wednesday,October,108,0,3.2,318,14.1,69.92,984,9,4,9.6,1.16,940.8,-0.06,83.4,-0.0029
7/21/2020 13:00,2020-07-21 13:00:00+02:00,7/21/2020,13:00:00,14:00:00,Wind,2079,203,Tuesday,July,875,798,1.2,209,30.9,41.83,984,5.5,208,22.1,1.11,943.6,-4.4,90.2,-0.0182
7/1/2020 21:00,2020-07-01 21:00:00+02:00,7/1/2020,21:00:00,22:00:00,Solar,37,183,Wednesday,July,0,0,0.4,295,21.2,84.5,978,8.1,305,15.2,1.03,853.6,-0.08,100,0.0002
6/15/2020 11:00,2020-06-15 11:00:00+02:00,6/15/2020,11:00:00,12:00:00,Solar,2767,167,Monday,June,712,256,3.5,341,20.8,55.22,983,8.8,324,8.3,1.06,855.8,-1.04,92.5,-0.0094
10/7/2020 21:00,2020-10-07 21:00:00+02:00,10/7/2020,21:00:00,22:00:00,Solar,0,281,Wednesday,October,0,0,0.7,4,11.3,78.44,988,10.2,360,11.1,1.16,943.9,0.16,68.9,0.0026
7/21/2020 15:00,2020-07-21 15:00:00+02:00,7/21/2020,15:00:00,16:00:00,Wind,2081,203,Tuesday,July,706,746,1,186,30.3,43.65,983,6.2,205,23.2,1.11,943.1,-2.65,85.7,-0.013
7/2/2020 0:00,2020-07-02 00:00:00+02:00,7/2/2020,0:00:00,1:00:00,Solar,1,184,Thursday,July,0,0,0.6,325,19.5,92.71,979,2,5,22.3,1.11,939.2,0.47,44.4,0.039
6/15/2020 13:00,2020-06-15 13:00:00+02:00,6/15/2020,13:00:00,14:00:00,Solar,3175,167,Monday,June,935,887,3.5,342,21.8,52.91,983,9.1,326,10,1.05,856,-0.9,78,-0.0093
10/7/2020 22:00,2020-10-07 22:00:00+02:00,10/7/2020,22:00:00,23:00:00,Solar,0,281,Wednesday,October,0,0,0.7,177,11.1,78.55,988,10.9,357,10.8,1.16,944,0.16,70,0.0021
7/21/2020 16:00,2020-07-21 16:00:00+02:00,7/21/2020,16:00:00,17:00:00,Wind,2013,203,Tuesday,July,34,0,1,178,29.7,45.41,983,6.6,205,23.5,1.11,942.9,-1.73,84.6,-0.0104
7/2/2020 1:00,2020-07-02 01:00:00+02:00,7/2/2020,1:00:00,2:00:00,Solar,0,184,Thursday,July,0,0,0.7,319,19,94.93,979,8,243,18.8,1.12,941.5,0.54,86.5,0.0023
6/15/2020 18:00,2020-06-15 18:00:00+02:00,6/15/2020,18:00:00,19:00:00,Solar,1643,167,Monday,June,258,583,2.6,341,19.1,63.4,983,9.5,330,10.4,1.05,855.9,-0.33,86.3,-0.0044
10/7/2020 23:00,2020-10-07 23:00:00+02:00,10/7/2020,23:00:00,24:00:00,Solar,0,281,Wednesday,October,0,0,0.7,346,10.8,78.95,988,11.5,357,10.5,1.16,944.2,0.14,72.4,0.0018
7/21/2020 21:00,2020-07-21 21:00:00+02:00,7/21/2020,21:00:00,22:00:00,Wind,4359,203,Tuesday,July,0,0,0.9,193,23.2,77.27,983,6.8,231,20.5,1.12,942.7,0.22,92.1,0.0022
7/2/2020 3:00,2020-07-02 03:00:00+02:00,7/2/2020,3:00:00,4:00:00,Solar,0,184,Thursday,July,0,0,0.9,319,18.1,97.11,979,7.2,10,17.7,1.12,937.3,0.57,90.6,0.0057
7/2/2020 3:00,2020-07-02 03:00:00+02:00,7/2/2020,3:00:00,4:00:00,Solar,0,184,Thursday,July,0,0,0.9,319,18.1,97.11,979,5.6,9,22.2,1.11,940.4,1.7,82.1,0.0095
6/15/2020 20:00,2020-06-15 20:00:00+02:00,6/15/2020,20:00:00,21:00:00,Solar,257,167,Monday,June,0,0,1.5,339,15.6,80.97,983,10.2,324,5.7,1.07,855.1,0.07,100,0.0007
6/15/2020 20:00,2020-06-15 20:00:00+02:00,6/15/2020,20:00:00,21:00:00,Solar,257,167,Monday,June,0,0,1.5,339,15.6,80.97,983,9.9,328,9.1,1.06,855.7,-0.05,97.6,0
10/8/2020 9:00,2020-10-08 09:00:00+02:00,10/8/2020,9:00:00,10:00:00,Solar,822,282,Thursday,October,390,722,1.1,308,14.6,66.9,989,11.7,0,11.3,1.16,944.4,0.18,72,0.0002
7/22/2020 5:00,2020-07-22 05:00:00+02:00,7/22/2020,5:00:00,6:00:00,Wind,4268,204,Wednesday,July,12,23,0.7,275,19.5,84.56,984,4.7,242,19.9,1.12,942.9,1.74,81.4,0.0209
7/2/2020 14:00,2020-07-02 14:00:00+02:00,7/2/2020,14:00:00,15:00:00,Solar,2138,184,Thursday,July,633,170,3,328,25.8,53.99,979,3.7,42,22.9,1.1,937.3,-4.88,68.5,-0.0292
6/15/2020 21:00,2020-06-15 21:00:00+02:00,6/15/2020,21:00:00,22:00:00,Solar,31,167,Monday,June,0,0,1.4,338,14.6,84.64,984,10.1,328,8.4,1.06,855.6,-0.02,100,0.0002
10/8/2020 11:00,2020-10-08 11:00:00+02:00,10/8/2020,11:00:00,12:00:00,Solar,2212,282,Thursday,October,603,847,0.8,295,18.2,55.77,988,8.6,7,12.8,1.15,944.8,-0.1,71.5,-0.0047
7/22/2020 7:00,2020-07-22 07:00:00+02:00,7/22/2020,7:00:00,8:00:00,Wind,3028,204,Wednesday,July,86,0,0.9,284,22.8,70.23,985,3.8,238,19.9,1.12,942.7,3.05,81.8,-0.0023
7/2/2020 19:00,2020-07-02 19:00:00+02:00,7/2/2020,19:00:00,20:00:00,Solar,809,184,Thursday,July,97,275,2.8,338,20.1,67.26,981,9.1,32,20.1,1.11,937.7,-0.1,80.1,-0.0016
6/15/2020 23:00,2020-06-15 23:00:00+02:00,6/15/2020,23:00:00,24:00:00,Solar,0,167,Monday,June,0,0,1.2,336,13.1,91.11,983,10.5,325,7.5,1.06,855.4,0.02,100,0.0004
10/8/2020 12:00,2020-10-08 12:00:00+02:00,10/8/2020,12:00:00,13:00:00,Solar,2524,282,Thursday,October,630,858,0.8,272,19.5,52.33,987,6.5,8,13.9,1.15,945.1,-0.26,70.9,-0.0106
7/22/2020 8:00,2020-07-22 08:00:00+02:00,7/22/2020,8:00:00,9:00:00,Wind,1551,204,Wednesday,July,376,255,1.2,286,24.7,61.69,985,2.9,232,19.9,1.12,942.7,0.77,84.3,-0.025
7/3/2020 1:00,2020-07-03 01:00:00+02:00,7/3/2020,1:00:00,2:00:00,Solar,0,185,Friday,July,0,0,1.8,345,15,77.17,983,7,231,23,1.11,940.8,0.45,65.6,0.0043
6/16/2020 4:00,2020-06-16 04:00:00+02:00,6/16/2020,4:00:00,5:00:00,Solar,0,168,Tuesday,June,0,0,1.3,330,11.4,100,982,8.6,331,5.9,1.07,854.8,0.13,100,0.0011
10/8/2020 21:00,2020-10-08 21:00:00+02:00,10/8/2020,21:00:00,22:00:00,Solar,0,282,Thursday,October,0,0,0.5,155,14.3,68.81,987,4.7,256,15.1,1.14,944.3,0.24,67.6,0.0287
7/22/2020 10:00,2020-07-22 10:00:00+02:00,7/22/2020,10:00:00,11:00:00,Wind,620,204,Wednesday,July,652,370,1.7,291,27.1,53.82,985,6.6,239,19.7,1.12,943.2,0.41,83,0.0063
7/22/2020 10:00,2020-07-22 10:00:00+02:00,7/22/2020,10:00:00,11:00:00,Wind,620,204,Wednesday,July,652,370,1.7,291,27.1,53.82,985,2.6,218,22.1,1.11,942.7,-5.4,80.2,-0.0421
7/3/2020 3:00,2020-07-03 03:00:00+02:00,7/3/2020,3:00:00,4:00:00,Solar,0,185,Friday,July,0,0,1.9,342,14.1,80.5,983,13.8,0,13.6,1.14,939.6,0.06,77.8,0.0007
6/16/2020 5:00,2020-06-16 05:00:00+02:00,6/16/2020,5:00:00,6:00:00,Solar,0,168,Tuesday,June,50,241,2.2,330,12.9,91.89,982,8.6,334,5.7,1.07,854.6,0.14,100,0.0012
10/8/2020 23:00,2020-10-08 23:00:00+02:00,10/8/2020,23:00:00,24:00:00,Solar,0,282,Thursday,October,0,0,0.3,181,13.5,72.93,987,4.5,250,14.7,1.14,944.2,0.24,66.8,0.0351
7/22/2020 17:00,2020-07-22 17:00:00+02:00,7/22/2020,17:00:00,18:00:00,Wind,1066,204,Wednesday,July,112,2,1.5,239,26.2,61.84,983,2.9,46,26.2,1.1,941.1,-2.5,58.3,-0.0325
7/3/2020 14:00,2020-07-03 14:00:00+02:00,7/3/2020,14:00:00,15:00:00,Solar,3206,185,Friday,July,693,256,5.1,353,23.3,42.17,983,14.4,9,18.2,1.12,939.7,-0.15,58.5,-0.0025
6/16/2020 12:00,2020-06-16 12:00:00+02:00,6/16/2020,12:00:00,13:00:00,Solar,2797,168,Tuesday,June,616,149,2.7,344,20.8,58.12,980,6.9,334,10.1,1.05,853.6,-1.89,84,-0.0155
10/9/2020 9:00,2020-10-09 09:00:00+02:00,10/9/2020,9:00:00,10:00:00,Solar,687,283,Friday,October,297,260,1.6,217,15.4,67.16,986,3.5,220,11.4,1.16,944.2,0.94,79.7,0.018
7/22/2020 21:00,2020-07-22 21:00:00+02:00,7/22/2020,21:00:00,22:00:00,Wind,1955,204,Wednesday,July,0,0,0.6,317,21.3,90.64,983,5.5,16,23.4,1.11,940.6,0.48,78.4,0.0058
7/3/2020 18:00,2020-07-03 18:00:00+02:00,7/3/2020,18:00:00,19:00:00,Solar,1646,185,Friday,July,263,546,3.8,354,20.8,48.66,983,15.1,7,17.9,1.12,939.4,-0.01,58.3,-0.0004
6/16/2020 14:00,2020-06-16 14:00:00+02:00,6/16/2020,14:00:00,15:00:00,Solar,2771,168,Tuesday,June,705,284,2.7,343,20.7,56.58,979,6,332,11.3,1.05,853.3,-2.53,82.6,-0.0183
10/9/2020 10:00,2020-10-09 10:00:00+02:00,10/9/2020,10:00:00,11:00:00,Solar,1362,283,Friday,October,378,272,1.8,224,17.1,63.3,986,1.1,193,13.2,1.15,944.2,1.98,67.4,0.2149
10/9/2020 10:00,2020-10-09 10:00:00+02:00,10/9/2020,10:00:00,11:00:00,Solar,1362,283,Friday,October,378,272,1.8,224,17.1,63.3,986,3.1,224,11.7,1.16,944.3,0.16,81.1,-0.0231
7/22/2020 22:00,2020-07-22 22:00:00+02:00,7/22/2020,22:00:00,23:00:00,Wind,2720,204,Wednesday,July,0,0,0.4,310,20.7,91.9,983,6.1,12,22.8,1.11,940.6,0.47,78.7,0.0053
7/3/2020 21:00,2020-07-03 21:00:00+02:00,7/3/2020,21:00:00,22:00:00,Solar,38,185,Friday,July,0,0,2.9,342,16.6,66.54,984,15.4,356,16.3,1.13,939.5,0.03,59,0.0007
6/16/2020 17:00,2020-06-16 17:00:00+02:00,6/16/2020,17:00:00,18:00:00,Solar,1728,168,Tuesday,June,212,27,2.4,343,19.5,61.31,978,5.7,317,11.8,1.04,852.5,-2.02,81.4,-0.014
10/9/2020 13:00,2020-10-09 13:00:00+02:00,10/9/2020,13:00:00,14:00:00,Solar,2231,283,Friday,October,451,312,1.7,239,19.7,57.2,986,4.2,210,13.7,1.15,944.6,-5.93,82.2,-0.02
7/4/2020 11:00,2020-07-04 11:00:00+02:00,7/4/2020,11:00:00,12:00:00,Solar,3164,186,Saturday,July,915,909,3,352,23.5,44.26,986,12.5,12,17.1,1.13,942.5,-0.24,65.1,-0.0031
6/16/2020 22:00,2020-06-16 22:00:00+02:00,6/16/2020,22:00:00,23:00:00,Solar,0,168,Tuesday,June,0,0,1.2,334,14.8,88.37,979,4.6,334,8.8,1.05,851.8,0.01,99.9,0.0022
10/9/2020 19:00,2020-10-09 19:00:00+02:00,10/9/2020,19:00:00,20:00:00,Solar,8,283,Friday,October,0,0,0.3,274,14.5,74.1,986,4.7,245,14.2,1.15,943.8,0.31,94,0.0126
7/4/2020 14:00,2020-07-04 14:00:00+02:00,7/4/2020,14:00:00,15:00:00,Solar,3789,186,Saturday,July,878,914,2.5,359,26.1,36.97,985,10.2,17,19.7,1.12,942.5,-0.39,61.4,-0.0053
6/16/2020 23:00,2020-06-16 23:00:00+02:00,6/16/2020,23:00:00,24:00:00,Solar,0,168,Tuesday,June,0,0,1.4,328,14.5,90.2,979,4.8,325,8.2,1.06,851.9,0.09,100,0.0024
10/9/2020 20:00,2020-10-09 20:00:00+02:00,10/9/2020,20:00:00,21:00:00,Solar,0,283,Friday,October,0,0,0.5,290,13.6,78.55,986,1.2,185,13,1.15,944.2,1,69.3,0.2767
10/9/2020 20:00,2020-10-09 20:00:00+02:00,10/9/2020,20:00:00,21:00:00,Solar,0,283,Friday,October,0,0,0.5,290,13.6,78.55,986,3.7,265,14.2,1.14,943.8,4.44,94.1,0.0341
7/23/2020 8:00,2020-07-23 08:00:00+02:00,7/23/2020,8:00:00,9:00:00,Wind,431,205,Thursday,July,470,647,1.9,334,24,58.38,982,10,2,19.8,1.12,939.5,0.07,70.1,-0.0015
7/4/2020 17:00,2020-07-04 17:00:00+02:00,7/4/2020,17:00:00,18:00:00,Solar,2621,186,Saturday,July,447,769,2.2,4,25.4,37.52,985,10.7,26,19.9,1.12,942.2,-0.16,61,-0.0026
6/17/2020 5:00,2020-06-17 05:00:00+02:00,6/17/2020,5:00:00,6:00:00,Solar,0,169,Wednesday,June,51,241,2,298,12.8,92.57,978,7.9,304,4.1,1.07,851.3,0.18,100,0.001
10/9/2020 21:00,2020-10-09 21:00:00+02:00,10/9/2020,21:00:00,22:00:00,Solar,0,283,Friday,October,0,0,0.7,300,12.8,81.81,987,2.5,307,14.5,1.14,943.7,58.36,89.6,0.0544
7/23/2020 12:00,2020-07-23 12:00:00+02:00,7/23/2020,12:00:00,13:00:00,Wind,148,205,Thursday,July,906,851,1.7,349,29.8,36.59,980,5.2,36,22.4,1.11,939.3,-2.57,72.8,-0.019
6/17/2020 8:00,2020-06-17 08:00:00+02:00,6/17/2020,8:00:00,9:00:00,Solar,919,169,Wednesday,June,215,2,2.4,322,16,75.8,978,5.9,298,5.4,1.07,851.2,-1.42,100,-0.0105
10/9/2020 22:00,2020-10-09 22:00:00+02:00,10/9/2020,22:00:00,23:00:00,Solar,0,283,Friday,October,0,0,0.8,306,12,85.2,987,2.9,12,14.4,1.14,943.7,36.85,73.4,0.0698
7/23/2020 22:00,2020-07-23 22:00:00+02:00,7/23/2020,22:00:00,23:00:00,Wind,1571,205,Thursday,July,0,0,1.5,330,22.3,53.75,979,3,294,23.4,1.1,937.2,0.15,65.6,0.0397
7/5/2020 4:00,2020-07-05 04:00:00+02:00,7/5/2020,4:00:00,5:00:00,Solar,0,187,Sunday,July,0,0,0.8,347,15.9,87.58,986,13.9,360,16.1,1.14,942,0.11,78.7,0.0008
6/17/2020 11:00,2020-06-17 11:00:00+02:00,6/17/2020,11:00:00,12:00:00,Solar,2659,169,Wednesday,June,655,183,1.6,325,19.7,58.17,978,4.5,296,8.2,1.05,851.5,-6.3,89.7,-0.0294
7/24/2020 5:00,2020-07-24 05:00:00+02:00,7/24/2020,5:00:00,6:00:00,Wind,1699,206,Friday,July,6,0,1,170,18.5,74.07,979,10.6,352,20.4,1.11,936.9,0.37,46.9,0.003
7/5/2020 6:00,2020-07-05 06:00:00+02:00,7/5/2020,6:00:00,7:00:00,Solar,20,187,Sunday,July,70,1,2.2,347,19.2,74.86,986,14.5,360,16.3,1.13,941.8,0.12,78.5,0.0006
6/17/2020 17:00,2020-06-17 17:00:00+02:00,6/17/2020,17:00:00,18:00:00,Solar,2111,169,Wednesday,June,440,721,1.1,327,20,53.01,977,4.2,295,10.9,1.04,851.5,-3.97,77.3,-0.0205
10/10/2020 10:00,2020-10-10 10:00:00+02:00,10/10/2020,10:00:00,11:00:00,Solar,1491,284,Saturday,October,24,0,3.1,347,12.5,79.87,988,11.1,345,13.1,1.15,943.2,0.27,63.7,0.0038
10/10/2020 10:00,2020-10-10 10:00:00+02:00,10/10/2020,10:00:00,11:00:00,Solar,1491,284,Saturday,October,24,0,3.1,347,12.5,79.87,988,11.9,353,10.5,1.16,943.4,-0.03,80.7,-0.0014
7/24/2020 6:00,2020-07-24 06:00:00+02:00,7/24/2020,6:00:00,7:00:00,Wind,1622,206,Friday,July,100,40,1.7,337,20.8,65.47,979,10.5,351,19.8,1.11,936.9,0.32,49,0.0028
7/5/2020 15:00,2020-07-05 15:00:00+02:00,7/5/2020,15:00:00,16:00:00,Solar,3216,187,Sunday,July,761,878,2.6,356,30,44.32,982,6.1,29,23.5,1.11,941.1,-0.84,72.4,-0.0136
6/17/2020 22:00,2020-06-17 22:00:00+02:00,6/17/2020,22:00:00,23:00:00,Solar,3,169,Wednesday,June,0,0,0.9,303,14.7,76.86,979,6.8,292,8,1.06,851.8,-0.02,95.9,0.0008
10/10/2020 12:00,2020-10-10 12:00:00+02:00,10/10/2020,12:00:00,13:00:00,Solar,2726,284,Saturday,October,141,2,2.9,350,14.3,65.78,988,11.5,6,11.9,1.15,943.4,-0.24,75.8,-0.0028
7/24/2020 10:00,2020-07-24 10:00:00+02:00,7/24/2020,10:00:00,11:00:00,Wind,1109,206,Friday,July,782,864,3.6,347,26.8,40.11,979,8.7,345,23.4,1.1,936.7,0.64,44.9,0.006
7/24/2020 10:00,2020-07-24 10:00:00+02:00,7/24/2020,10:00:00,11:00:00,Wind,1109,206,Friday,July,782,864,3.6,347,26.8,40.11,979,7.4,16,20.5,1.11,937.8,-0.45,60.8,-0.0081
10/10/2020 14:00,2020-10-10 14:00:00+02:00,10/10/2020,14:00:00,15:00:00,Solar,2631,284,Saturday,October,142,0,3.5,346,14.8,59.38,987,10.7,15,12.5,1.15,943.3,-0.23,74.7,-0.0035
7/24/2020 12:00,2020-07-24 12:00:00+02:00,7/24/2020,12:00:00,13:00:00,Wind,1722,206,Friday,July,631,171,3.4,352,28.2,35.29,979,5.6,37,21.4,1.11,937.8,-1.73,61,-0.0151
7/6/2020 5:00,2020-07-06 05:00:00+02:00,7/6/2020,5:00:00,6:00:00,Solar,0,188,Monday,July,13,0,2.6,342,18.5,87.29,983,15.2,357,17,1.13,939.3,0.08,87.4,0.0006
6/18/2020 8:00,2020-06-18 08:00:00+02:00,6/18/2020,8:00:00,9:00:00,Solar,856,170,Thursday,June,540,741,1.6,326,16.4,68.33,979,3.7,299,6.3,1.06,851.5,-2.28,89.6,-0.0213
10/10/2020 18:00,2020-10-10 18:00:00+02:00,10/10/2020,18:00:00,19:00:00,Solar,379,284,Saturday,October,0,0,2.7,340,10.7,79.14,987,12.2,4,10,1.16,943,0.01,75,0.0005
7/24/2020 13:00,2020-07-24 13:00:00+02:00,7/24/2020,13:00:00,14:00:00,Wind,2355,206,Friday,July,616,164,3.2,354,28.7,33.6,979,5.2,45,21.8,1.11,937.9,-2.39,59,-0.0162
7/6/2020 8:00,2020-07-06 08:00:00+02:00,7/6/2020,8:00:00,9:00:00,Solar,894,188,Monday,July,191,1,3.8,332,22.5,61.53,983,14,359,17.6,1.13,939,-0.04,80,-0.0009
6/18/2020 10:00,2020-06-18 10:00:00+02:00,6/18/2020,10:00:00,11:00:00,Solar,1923,170,Thursday,June,826,837,1.3,318,18.7,58.72,979,7.8,289,5.8,1.06,852.1,0.09,100,0.0012
6/18/2020 10:00,2020-06-18 10:00:00+02:00,6/18/2020,10:00:00,11:00:00,Solar,1923,170,Thursday,June,826,837,1.3,318,18.7,58.72,979,2.6,278,8.5,1.05,852,-40.03,74.7,-0.0487
10/10/2020 23:00,2020-10-10 23:00:00+02:00,10/10/2020,23:00:00,24:00:00,Solar,0,284,Saturday,October,0,0,3,341,7.1,80.43,986,15.8,354,7.1,1.17,941.6,0.03,76.9,0.0005
7/24/2020 15:00,2020-07-24 15:00:00+02:00,7/24/2020,15:00:00,16:00:00,Wind,3259,206,Friday,July,429,84,2.9,2,29,31.58,978,5,46,22.5,1.11,937.7,-1.96,54.2,-0.0149
7/6/2020 23:00,2020-07-06 23:00:00+02:00,7/6/2020,23:00:00,24:00:00,Solar,2,188,Monday,July,0,0,3.6,351,14.5,62.44,984,18.9,360,15.4,1.13,938,0.04,51.8,0.0005
6/18/2020 12:00,2020-06-18 12:00:00+02:00,6/18/2020,12:00:00,13:00:00,Solar,2545,170,Thursday,June,620,143,0.7,289,20.6,52.06,979,2.5,233,10.2,1.05,852.3,-25.47,62.2,-0.0448
10/11/2020 3:00,2020-10-11 03:00:00+02:00,10/11/2020,3:00:00,4:00:00,Solar,0,285,Sunday,October,0,0,2.1,332,4,90.59,985,18.1,360,5.8,1.17,939.9,0.04,68.4,0.0004
7/24/2020 17:00,2020-07-24 17:00:00+02:00,7/24/2020,17:00:00,18:00:00,Wind,3324,206,Friday,July,203,17,2.4,9,27.7,33.83,978,5.7,43,22.7,1.1,937.5,-0.75,52.9,-0.0082
7/7/2020 20:00,2020-07-07 20:00:00+02:00,7/7/2020,20:00:00,21:00:00,Solar,309,189,Tuesday,July,0,0,1.5,354,18.3,55.18,982,22,5,13.9,1.14,936.9,0.04,57.5,0.0003
7/7/2020 20:00,2020-07-07 20:00:00+02:00,7/7/2020,20:00:00,21:00:00,Solar,309,189,Tuesday,July,0,0,1.5,354,18.3,55.18,982,11.3,5,18.9,1.12,939,0.16,44.5,0.0017
6/18/2020 16:00,2020-06-18 16:00:00+02:00,6/18/2020,16:00:00,17:00:00,Solar,2698,170,Thursday,June,133,1,1.1,284,20.6,51.42,978,2.3,264,11.8,1.04,852.3,-42.3,69.9,-0.0312
10/11/2020 14:00,2020-10-11 14:00:00+02:00,10/11/2020,14:00:00,15:00:00,Solar,2395,285,Sunday,October,117,0,5.3,343,10.7,73.26,983,15.7,357,8.8,1.16,938.5,-0.07,71.4,-0.0015
7/24/2020 18:00,2020-07-24 18:00:00+02:00,7/24/2020,18:00:00,19:00:00,Wind,3100,206,Friday,July,236,592,1.7,15,26,37.12,978,5.5,44,22.5,1.11,937.5,-0.17,54.5,-0.0048
10/12/2020 7:00,2020-10-12 07:00:00+02:00,10/12/2020,7:00:00,8:00:00,Solar,1,286,Monday,October,19,0,3.8,344,5.9,91.49,985,18.6,2,4.1,1.18,938.6,0.03,88.1,0.0004
7/24/2020 22:00,2020-07-24 22:00:00+02:00,7/24/2020,22:00:00,23:00:00,Wind,1683,206,Friday,July,0,0,0.9,30,20.1,57.65,980,3.9,342,22.8,1.1,937.4,1.73,41.9,0.0239
7/8/2020 5:00,2020-07-08 05:00:00+02:00,7/8/2020,5:00:00,6:00:00,Solar,0,190,Wednesday,July,37,235,1.2,328,14.7,68.66,983,12.5,359,16.4,1.13,939.4,0.3,47.4,0.0019
6/19/2020 3:00,2020-06-19 03:00:00+02:00,6/19/2020,3:00:00,4:00:00,Solar,0,171,Friday,June,0,0,1,331,12.4,94.57,982,6.6,321,5,1.07,854.4,0.2,100,0.0019
10/12/2020 9:00,2020-10-12 09:00:00+02:00,10/12/2020,9:00:00,10:00:00,Solar,887,286,Monday,October,102,0,4.7,353,8.6,82.26,986,17.8,359,4.8,1.18,939,0,85.7,0
7/25/2020 10:00,2020-07-25 10:00:00+02:00,7/25/2020,10:00:00,11:00:00,Wind,2051,207,Saturday,July,782,864,0.9,28,28.1,34.1,980,8.3,0,20.8,1.11,937.6,0.77,45.8,0.0064
7/25/2020 10:00,2020-07-25 10:00:00+02:00,7/25/2020,10:00:00,11:00:00,Wind,2051,207,Saturday,July,782,864,0.9,28,28.1,34.1,980,3.7,1,21.3,1.11,938.6,-1.05,47.9,-0.0283
